"Year"	"Month"	"State"	"Location"	"Food"	"Ingredient"	"Species"	"Serotype"	"Status"	"Illnesses"	"Hospitalizations"	"Fatalities"
1998	"March"	"Texas"	"School/College/University"	"Sandwich, Unspecified"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	125	60	0
1998	"March"	"Utah"	"Private Home/Residence"	"Unkown"	"NA"	"Salmonella enterica"	"Enteritidis"	"Suspected"	7	1	0
1998	"March"	"Virginia"	"Restaurant"	"Pie, Unspecified; Eggs, Other"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	23	5	0
1998	"March"	"Virginia"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	56	1	0
1998	"March"	"Washington"	"Restaurant"	"Tuna, Unspecified"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	2	0	0
1998	"March"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Hepatitis A"	"Unkown"	"Confirmed"	8	0	0
1998	"March"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"March"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"March"	"Washington"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	16	0	0
1998	"March"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	6	0
1998	"March"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"March"	"Wisconsin"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	65	1	0
1998	"April"	"California"	"Restaurant"	"Unkown"	"NA"	"Shigella boydii"	"Unkown"	"Confirmed"	72	7	0
1998	"April"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	19	0	0
1998	"April"	"California"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	11	0	0
1998	"April"	"California"	"Unkown"	"Cake, Cheese; Pasta, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	39	0	0
1998	"April"	"California"	"Restaurant"	"Pizza, Meat"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1998	"April"	"California"	"Restaurant"	"Pate, Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Confirmed"	11	0	0
1998	"April"	"Florida"	"Restaurant"	"Rice, Spanish"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	4	0	0
1998	"April"	"Florida"	"Unkown"	"Multiple Foods"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	2	0	0
1998	"April"	"Florida"	"Unkown"	"Green Salad"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	27	0	0
1998	"April"	"Florida"	"Restaurant"	"Chicken, Buffalo Wings"	"NA"	"Salmonella enterica"	"Enteritidis"	"Suspected"	4	0	0
1998	"April"	"Florida"	"Restaurant"	"Chicken, Nuggets/Fingers"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Florida"	"Restaurant"	"Chicken, Buffalo Wings"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Florida"	"Catering Service"	"Sausage, Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	3	0	0
1998	"April"	"Florida"	"Restaurant"	"Beef, Unspecified; Potato, Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	4	0	0
1998	"April"	"Florida"	"Restaurant"	"Pita; Chicken Salad"	"NA"	"Virus"	"Unkown"	"Suspected"	3	1	0
1998	"April"	"Florida"	"Restaurant"	"Other Cheese, Unspecified; Ground Beef, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Florida"	"Restaurant"	"Chicken, Other"	"NA"	"Salmonella enterica"	"Unkown"	"Suspected"	3	1	0
1998	"April"	"Florida"	"Restaurant"	"Rice, Unspecified; Chicken, Fried; Beans, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1998	"April"	"Florida"	"Restaurant"	"Sandwich, Gyro"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"April"	"Florida"	"Restaurant"	"Crab, Unspecified; Shrimp, Unspecified"	"NA"	"Vibrio parahaemolyticus"	"Unkown"	"Suspected"	5	0	0
1998	"April"	"Florida"	"Private Home/Residence"	"Deviled Eggs; Salad, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	12	2	0
1998	"April"	"Florida"	"Restaurant"	"Rice, Yellow"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	3	0	0
1998	"April"	"Florida"	"Restaurant"	"Ground Beef, Cheeseburger"	"NA"	"Unkown"	"Unkown"	"Pending"	3	2	0
1998	"April"	"Florida"	"Restaurant"	"Fish, Grouper, Unspecified; Salmon, Unspecified"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	3	0	0
1998	"April"	"Florida"	"Restaurant"	"Multiple Foods"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	6	0	0
1998	"April"	"Florida"	"Restaurant"	"Onion, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	2	0	0
1998	"April"	"Florida"	"Restaurant"	"Chicken, Fried"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Florida"	"Restaurant"	"Beef, Stroganoff"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Florida"	"Restaurant"	"Chicken, Fried"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Hawaii"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	19	0	0
1998	"April"	"Hawaii"	"Private Home/Residence"	"Fish, Papio"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	5	0	0
1998	"April"	"Illinois"	"School/College/University"	"Unkown"	"NA"	"Salmonella enterica"	"Heidelberg"	"Confirmed"	46	1	0
1998	"April"	"Iowa"	"Restaurant"	"Taco, Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	53	0	0
1998	"April"	"Kansas"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	30	0	0
1998	"April"	"Louisiana"	"Prison/Jail"	"Beets, Unspecified; Pudding, Bread"	"NA"	"Clostridium perfringens"	"Unkown"	"Confirmed"	65	0	0
1998	"April"	"Louisiana"	"School/College/University"	"Unspecified Fish"	"NA"	"Shigella sonnei"	"Unkown"	"Confirmed"	47	5	0
1998	"April"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1998	"April"	"Massachusetts"	"Catering Service"	"Chicken, Unspecified; Cake, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	71	2	0
1998	"April"	"Michigan"	"Restaurant"	"Chicken, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1998	"April"	"Michigan"	"Restaurant"	"Nachos And Cheese"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Michigan"	"Restaurant"	"Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	18	0	0
1998	"April"	"Michigan"	"Restaurant"	"Pizza, Unspecified; Cake, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
1998	"April"	"Minnesota"	"Restaurant; Private Home/Residence"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	18	0	0
1998	"April"	"Minnesota"	"School/College/University"	"Multiple Foods"	"NA"	"Unkown"	"Unkown"	"Pending"	14	0	0
1998	"April"	"Minnesota"	"Restaurant"	"Ethnic Style, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	5	0	0
1998	"April"	"New York"	"Religious Facility"	"Chicken, Curry"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	12	0	0
1998	"April"	"New York"	"Restaurant"	"Green Salad"	"NA"	"Shigella boydii; Shigella sonnei"	"Unkown"	"Confirmed"	5	2	0
1998	"April"	"New York"	"Restaurant"	"Steak, Beef Tips; Seafood Newberg"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	18	0	0
1998	"April"	"New York"	"Restaurant"	"Lettuce, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	16	0	0
1998	"April"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Ohio"	"Restaurant"	"Sandwich, Cheese"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1998	"April"	"Ohio"	"Restaurant"	"Pizza, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1998	"April"	"Ohio"	"Restaurant"	"Rice"	"NA"	"Bacillus cereus"	"Unkown"	"Confirmed"	2	0	0
1998	"April"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"April"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	1	0
1998	"April"	"Ohio"	"Restaurant"	"Unspecified Vegetables"	"NA"	"Unkown"	"Unkown"	"Pending"	800	4	0
1998	"April"	"Ohio"	"Restaurant"	"Chicken, Kung Pao"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Ohio"	"Restaurant"	"Fried Rice, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Oregon"	"Restaurant"	"Pork Fried Rice; Pork, Bbq"	"NA"	"Unkown"	"Unkown"	"Pending"	16	0	0
1998	"April"	"Pennsylvania"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	20	0	0
1998	"April"	"Pennsylvania"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1998	"April"	"Pennsylvania"	"Restaurant"	"Salad, Unspecified; Butter; Water"	"NA"	"Unkown"	"Unkown"	"Pending"	21	0	0
1998	"April"	"Utah"	"Restaurant"	"Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	22	2	0
1998	"April"	"Washington"	"Private Home/Residence"	"Oysters, Unspecified"	"NA"	"Giardia intestinalis"	"Unkown"	"Confirmed"	3	0	0
1998	"April"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"April"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	8	0	0
1998	"April"	"Washington"	"Unkown"	"Fish, Codfish"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1998	"April"	"Wisconsin"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	22	1	0
1998	"April"	"Wisconsin"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	13	0	0
1998	"May"	"California"	"Unkown"	"Unkown"	"NA"	"Salmonella enterica"	"Brandenburg"	"Confirmed"	6	3	0
1998	"May"	"California"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	31	0	0
1998	"May"	"California"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
1998	"May"	"California"	"Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	13	0	0
1998	"May"	"California"	"Private Home/Residence"	"Fish, Scrod"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	8	0	0
1998	"May"	"California"	"Restaurant"	"Unkown"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	3	1	0
1998	"May"	"California"	"Private Home/Residence"	"Fruit Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	30	0	0
1998	"May"	"California"	"Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
1998	"May"	"California"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	16	0	0
1998	"May"	"California"	"Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
1998	"May"	"California"	"Private Home/Residence"	"Fruit Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	16	0	0
1998	"May"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	61	0	0
1998	"May"	"California"	"Restaurant"	"Oysters, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1998	"May"	"Florida"	"Restaurant"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Blue Cheese Dressing"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Pizza, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Salad, Unspecified"	"NA"	"Salmonella enterica"	"Unkown"	"Suspected"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Green Salad"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	23	0	0
1998	"May"	"Florida"	"Restaurant"	"Shrimp, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1998	"May"	"Florida"	"Restaurant"	"Fish, Dolphin"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Shrimp, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Dips, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Chicken, Unspecified; Potato, Mashed"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Fried Rice, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Soda, Unspecified; Ground Beef, Hamburger; French Fries"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Chicken And Noodles"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Ground Beef, Unspecified"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Ethnic Style, Unspecified; Rice, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Gravy, Beef"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Chicken, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	2	0
1998	"May"	"Florida"	"Restaurant"	"Ethnic Style, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	2	2
1998	"May"	"Florida"	"Restaurant"	"Fried Rice, Unspecified; Chicken, Fried"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	7	0	0
1998	"May"	"Florida"	"Restaurant"	"Chicken, Unspecified; Caesar Salad"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Chicken, Other"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Sandwich, Chicken"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	3	0	0
1998	"May"	"Florida"	"Restaurant"	"Shrimp, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Ground Beef, Cheeseburger; Pork, Bacon"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Ground Beef, Hamburger"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Tuna, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Pizza, Meat"	"NA"	"Unkown"	"Unkown"	"Pending"	8	0	0
1998	"May"	"Florida"	"Unkown"	"Beef, Stew"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Beef, Bbq"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	0	0
1998	"May"	"Florida"	"Restaurant"	"Salad, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	1	0
1998	"May"	"Florida"	"Unkown"	"Fried Rice, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Confirmed"	4	0	0
1998	"May"	"Florida"	"Private Home/Residence"	"Fish, Baracuda"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	6	4	0
1998	"May"	"Florida"	"Restaurant"	"Salad, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	18	0	0
1998	"May"	"Florida"	"Restaurant"	"Lobster, Unspecified; Shrimp, Unspecified"	"NA"	"Vibrio parahaemolyticus"	"Unkown"	"Confirmed"	7	0	0
1998	"May"	"Georgia"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	27	0	0
1998	"May"	"Hawaii"	"Private Home/Residence"	"Fish, Goatfish (Weke), Unspecified"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	2	0	0
1998	"May"	"Hawaii"	"Restaurant"	"Pork, Kalua Pig"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	15	0	0
1998	"May"	"Hawaii"	"Restaurant"	"Yellowfin Tuna"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	2	0	0
1998	"May"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	1	0
1998	"May"	"Illinois"	"Unkown"	"Unkown"	"NA"	"Salmonella enterica"	"Infantis"	"Confirmed"	25	5	0
1998	"May"	"Illinois"	"Restaurant"	"Lettuce-Based Salads Unspecified; Potato, Baked"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	25	0	0
1998	"May"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	36	0	0
1998	"May"	"Illinois"	"Restaurant"	"Lettuce-Based Salads Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	13	0	0
1998	"May"	"Indiana"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Braenderup"	"Confirmed"	10	7	0
1998	"May"	"Indiana"	"Restaurant"	"Coleslaw"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	27	6	0
1998	"May"	"Iowa"	"Restaurant"	"Deli Meat, Unspecified"	"NA"	"Norovirus genogroup II"	"GII_2"	"Confirmed"	51	0	0
1998	"May"	"Kansas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1998	"May"	"Kansas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1998	"May"	"Maine"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1998	"May"	"Maine"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Maryland"	"Grocery Store"	"Fruit Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1998	"May"	"Michigan"	"Restaurant"	"Chicken Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
1998	"May"	"Michigan"	"Unkown"	"Chicken, Unspecified; Coleslaw"	"NA"	"Unkown"	"Unkown"	"Pending"	16	0	0
1998	"May"	"Michigan"	"School/College/University"	"Unknown Food"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
1998	"May"	"Minnesota"	"Restaurant"	"Vietnamese, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Minnesota"	"Restaurant"	"Sandwich, Ham"	"NA"	"Unkown"	"Unkown"	"Pending"	12	0	0
1998	"May"	"Minnesota"	"Restaurant"	"Fried Rice, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Confirmed"	7	0	0
1998	"May"	"Minnesota"	"Private Home/Residence"	"Multiple Foods"	"NA"	"Unkown"	"Unkown"	"Pending"	13	0	0
1998	"May"	"Multistate"	"Unkown"	"Ground Beef, Unspecified"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	34	10	0
1998	"May"	"Multistate"	"Restaurant"	"Caesar Salad; Eggs, Other"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	4	0	0
1998	"May"	"Nebraska"	"Catering Service"	"Sandwich, Other Specialty"	"NA"	"Unkown"	"Unkown"	"Pending"	30	0	0
1998	"May"	"New Jersey"	"Camp"	"Unkown"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	39	0	0
1998	"May"	"New Jersey"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	42	0	0
1998	"May"	"New York"	"Private Home/Residence; Religious Facility"	"Lettuce-Based Salads Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	44	1	0
1998	"May"	"New York"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
1998	"May"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Oregon"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	20	0	0
1998	"May"	"Oregon"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	9	0	0
1998	"May"	"Pennsylvania"	"Unkown"	"Unkown"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	3	0	0
1998	"May"	"Pennsylvania"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	11	1	0
1998	"May"	"South Dakota"	"Restaurant"	"Gravy, Unspecified; Roast Beef, Unspecified; Hot Dog, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
1998	"May"	"Tennessee"	"Restaurant"	"Salad, Unspecified"	"NA"	"Salmonella enterica"	"Baildon"	"Confirmed"	264	12	0
1998	"May"	"Texas"	"Unkown"	"Oysters, Raw"	"NA"	"Vibrio parahaemolyticus"	"Unkown"	"Confirmed"	400	14	0
1998	"May"	"Utah"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Typhimurium"	"Suspected"	4	0	0
1998	"May"	"Washington"	"Unkown"	"Doughnuts, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	51	0	0
1998	"May"	"Washington"	"Private Home/Residence"	"Mango, Unspecified"	"NA"	"Salmonella enterica"	"Oranienburg"	"Confirmed"	9	3	0
1998	"May"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"May"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"May"	"Washington"	"Restaurant"	"Sandwich, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
1998	"May"	"Wisconsin"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	15	0	0
1998	"May"	"Wisconsin"	"School/College/University"	"Taco Or Nacho Salad"	"NA"	"Campylobacter jejuni"	"Unkown"	"Confirmed"	16	0	0
1998	"June"	"Alaska"	"Private Home/Residence"	"Unspecified Fish"	"NA"	"Clostridium botulinum"	"Unkown"	"Confirmed"	3	3	0
1998	"June"	"California"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Newport"	"Confirmed"	16	1	0
1998	"June"	"California"	"Restaurant"	"Oysters, Unspecified"	"NA"	"Vibrio parahaemolyticus"	"Unkown"	"Confirmed"	4	1	0
1998	"June"	"California"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	100	0	0
1998	"June"	"California"	"Unkown"	"Alfalfa Sprouts"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:NM (H-)"	"Confirmed"	8	2	0
1998	"June"	"California"	"Restaurant"	"Pasta Salad"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	93	0	0
1998	"June"	"California"	"Restaurant"	"Fish, Ahi"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	3	0	0
1998	"June"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
1998	"June"	"California"	"Restaurant"	"Pizza, Meat"	"NA"	"Unkown"	"Unkown"	"Pending"	11	0	0
1998	"June"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	8	0	0
1998	"June"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	17	1	0
1998	"June"	"Florida"	"Restaurant"	"Taco, Beef"	"NA"	"Salmonella enterica"	"Group B"	"Suspected"	3	1	0
1998	"June"	"Florida"	"Restaurant"	"Fried Rice, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	2	0	0
1998	"June"	"Florida"	"Restaurant"	"Pork, Bbq"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"June"	"Florida"	"Restaurant"	"Ethnic Style, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"June"	"Florida"	"Restaurant"	"Lasagna, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"June"	"Florida"	"Restaurant"	"Enchilada, Unspecified; Taco, Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	5	0	0
1998	"June"	"Florida"	"Restaurant"	"Shrimp Creole"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	0	0
1998	"June"	"Florida"	"Restaurant"	"Chicken, Nuggets/Fingers"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"June"	"Florida"	"Restaurant"	"Pie, Unspecified; Mousse"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
1998	"June"	"Florida"	"Restaurant"	"Veal, Other"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"June"	"Florida"	"Restaurant"	"Rice, Unspecified; Chicken, Unspecified"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	8	1	0
1998	"June"	"Florida"	"Restaurant"	"Multiple Foods"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
1998	"June"	"Florida"	"Unkown"	"Oysters, Raw"	"Oysters, Raw"	"Vibrio parahaemolyticus"	"Unkown"	"Suspected"	4	0	0
1998	"June"	"Florida"	"Restaurant"	"Fish, Stuffed Flounder"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
1998	"June"	"Florida"	"Restaurant"	"Shrimp, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
